0.000000000000000000e+00,6.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+00
5.000000000000000000e+00,1.500000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e+00,4.500000000000000000e+00
1.000000000000000000e+00,4.500000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00
6.000000000000000000e+00,3.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00
4.500000000000000000e+00,6.000000000000000000e+00
1.500000000000000000e+00,6.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+00
6.000000000000000000e+00,1.500000000000000000e+00
6.000000000000000000e+00,4.500000000000000000e+00
3.000000000000000000e+00,1.500000000000000000e+00
3.000000000000000000e+00,4.500000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00
4.000000000000000000e+00,4.500000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.500000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.500000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00
2.000000000000000000e+00,4.500000000000000000e+00
1.000000000000000000e+00,3.416666666666666963e+00
5.000000000000000000e+00,2.583333333333333037e+00
3.000000000000000000e+00,3.416666666666666963e+00
8.125000000000002220e-01,2.458333333333333481e+00
5.187500000000000000e+00,3.541666666666666519e+00
2.812500000000000000e+00,2.458333333333333481e+00
4.500000000000000000e+00,3.904664855072463858e+00
3.718894691585798551e+00,3.756276694946442340e+00
3.500000000000000000e+00,2.095335144927536142e+00
4.281105308414201893e+00,2.243723305053557660e+00
1.500000000000000000e+00,2.095335144927536142e+00
6.000000000000000000e+00,2.250000000000000000e+00
1.725694444444444642e+00,3.750000000000000000e+00
2.250000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e+00,6.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e-01
0.000000000000000000e+00,5.250000000000000000e+00
5.250000000000000000e+00,6.000000000000000000e+00
5.250000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.250000000000000000e+00
0.000000000000000000e+00,3.750000000000000000e+00
7.500000000000000000e-01,6.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00
6.000000000000000000e+00,7.500000000000000000e-01
6.000000000000000000e+00,3.750000000000000000e+00
6.000000000000000000e+00,5.250000000000000000e+00
3.750000000000000000e+00,0.000000000000000000e+00
2.250000000000000000e+00,6.000000000000000000e+00
2.500000000000000000e+00,3.958333333333333481e+00
2.187216155925963967e+00,2.164869273599001609e+00
4.598927057226918969e+00,3.259483630951241384e+00
3.401072942773081031e+00,2.740516369048758616e+00
1.401072942773081031e+00,2.740516369048758172e+00
2.500000000000000000e+00,5.000000000000000000e+00
2.500000000000000000e+00,4.500000000000000000e+00
5.500000000000000000e+00,4.125000000000000000e+00
5.000000000000000000e-01,1.875000000000000000e+00
3.500000000000000000e+00,5.000000000000000000e+00
3.500000000000000000e+00,4.500000000000000000e+00
2.500000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+00,1.500000000000000000e+00
5.375000000000000000e+00,2.041666666666666519e+00
6.249999999999997780e-01,3.958333333333333481e+00
3.500000000000000000e+00,1.000000000000000000e+00
3.500000000000000000e+00,1.500000000000000000e+00
1.193760374972850702e+00,3.951449490365820161e+00
2.750000000000000000e+00,5.000000000000000000e-01
3.375000000000000000e+00,5.562500000000000000e+00
2.625000000000000000e+00,5.562500000000000000e+00
4.875000000000000000e+00,4.375000000000000000e-01
5.449519230769230838e+00,5.504807692307692735e-01
4.875000000000000000e+00,5.562500000000000000e+00
5.433388157894737169e+00,5.391447368421053099e+00
4.375000000000000000e-01,4.875000000000000000e+00
6.085526315789473450e-01,5.433388157894737169e+00
1.875000000000000000e+00,5.562500000000000000e+00
1.875000000000000000e+00,4.375000000000000000e-01
1.164993572292801094e+00,5.542503213853599675e+00
1.125000000000000000e+00,4.375000000000000000e-01
5.666118421052631637e-01,6.085526315789473450e-01
4.125000000000000000e+00,5.562500000000000000e+00
4.125000000000000000e+00,4.375000000000000000e-01
5.500000000000000000e+00,4.750000000000000000e+00
5.500000000000000000e+00,1.250000000000000000e+00
4.574967861464004359e-01,1.164993572292800872e+00
3.312500000000000000e+00,4.687500000000000000e-01
4.811311525588072513e+00,2.052061825407127227e+00
4.305555555555555247e-01,3.375000000000000000e+00
